# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2851401	2852090	-	WP_086027258.1	WP_086027258.1		LrgB family protein		50536232	FIU11_RS13755	690	229	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2852100	2852507	-						50536233	FIU11_RS13760	408		old_locus_tag=FIU11_13760
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2852100	2852507	-	WP_038150800.1	WP_038150800.1		CidA/LrgA family protein		50536233	FIU11_RS13760	408	135	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2852631	2853527	+						50536234	FIU11_RS13765	897		old_locus_tag=FIU11_13765
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2852631	2853527	+	WP_004724605.1	WP_004724605.1		LysR family transcriptional regulator		50536234	FIU11_RS13765	897	298	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2853535	2854068	-						50536235	FIU11_RS13770	534		old_locus_tag=FIU11_13770
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2853535	2854068	-	WP_004724607.1	WP_004724607.1		DUF4442 domain-containing protein		50536235	FIU11_RS13770	534	177	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2854335	2854784	+					fcrX	50536236	FIU11_RS13775	450		old_locus_tag=FIU11_13775
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2854335	2854784	+	WP_004724608.1	WP_004724608.1		ferric iron uptake transcriptional regulator FcrX	fcrX	50536236	FIU11_RS13775	450	149	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2854838	2855851	-						50536237	FIU11_RS13780	1014		old_locus_tag=FIU11_13780
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2854838	2855851	-	WP_004724610.1	WP_004724610.1		aspartate-semialdehyde dehydrogenase		50536237	FIU11_RS13780	1014	337	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2855835	2856980	-						50536238	FIU11_RS13785	1146		old_locus_tag=FIU11_13785
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2855835	2856980	-	WP_004724612.1	WP_004724612.1		4-phosphoerythronate dehydrogenase		50536238	FIU11_RS13785	1146	381	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2857229	2858440	-					fabB	50536239	FIU11_RS13790	1212		old_locus_tag=FIU11_13790
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2857229	2858440	-	WP_004724617.1	WP_004724617.1		beta-ketoacyl-ACP synthase I	fabB	50536239	FIU11_RS13790	1212	403	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2858569	2860587	+					mnmC	50536240	FIU11_RS13795	2019		old_locus_tag=FIU11_13795
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2858569	2860587	+	WP_004724620.1	WP_004724620.1		bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD/FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC	mnmC	50536240	FIU11_RS13795	2019	672	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2860688	2861212	-						50536241	FIU11_RS13800	525		old_locus_tag=FIU11_13800
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2860688	2861212	-	WP_004724621.1	WP_004724621.1		NAD(P)H-dependent oxidoreductase		50536241	FIU11_RS13800	525	174	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2861343	2861606	-						50536242	FIU11_RS13805	264		old_locus_tag=FIU11_13805
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2861343	2861606	-	WP_004724623.1	WP_004724623.1		YfcL family protein		50536242	FIU11_RS13805	264	87	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2861617	2862147	-						50536243	FIU11_RS13810	531		old_locus_tag=FIU11_13810
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2861617	2862147	-	WP_004724625.1	WP_004724625.1		elongation factor P hydroxylase		50536243	FIU11_RS13810	531	176	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2862343	2862966	+						50536244	FIU11_RS13815	624		old_locus_tag=FIU11_13815
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2862343	2862966	+	WP_004724627.1	WP_004724627.1		trimeric intracellular cation channel family protein		50536244	FIU11_RS13815	624	207	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2863043	2864128	-					aroC	50536245	FIU11_RS13820	1086		old_locus_tag=FIU11_13820
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2863043	2864128	-	WP_004724629.1	WP_004724629.1		chorismate synthase	aroC	50536245	FIU11_RS13820	1086	361	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2864316	2865248	-					prmB	50536246	FIU11_RS13825	933		old_locus_tag=FIU11_13825
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2864316	2865248	-	WP_004724631.1	WP_004724631.1		50S ribosomal protein L3 N(5)-glutamine methyltransferase	prmB	50536246	FIU11_RS13825	933	310	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2865313	2865867	+					smrB	50536247	FIU11_RS13830	555		old_locus_tag=FIU11_13830
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2865313	2865867	+	WP_004724633.1	WP_004724633.1		endonuclease SmrB	smrB	50536247	FIU11_RS13830	555	184	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2865907	2867037	-					flhB	50536248	FIU11_RS13835	1131		old_locus_tag=FIU11_13835
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2865907	2867037	-	WP_038150802.1	WP_038150802.1		flagellar biosynthesis protein FlhB	flhB	50536248	FIU11_RS13835	1131	376	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2867056	2867838	-					fliR	50536249	FIU11_RS13840	783		old_locus_tag=FIU11_13840
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2867056	2867838	-	WP_004724639.1	WP_004724639.1		flagellar type III secretion system protein FliR	fliR	50536249	FIU11_RS13840	783	260	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2867847	2868116	-					fliQ	50536250	FIU11_RS13845	270		old_locus_tag=FIU11_13845
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2867847	2868116	-	WP_004724641.1	WP_004724641.1		flagellar biosynthesis protein FliQ	fliQ	50536250	FIU11_RS13845	270	89	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2868129	2869028	-					fliP	50536251	FIU11_RS13850	900		old_locus_tag=FIU11_13850
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2868129	2869028	-	WP_004724643.1	WP_004724643.1		flagellar type III secretion system pore protein FliP	fliP	50536251	FIU11_RS13850	900	299	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2869006	2869395	-					fliO	50536252	FIU11_RS13855	390		old_locus_tag=FIU11_13855
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2869006	2869395	-	WP_004724645.1	WP_004724645.1		flagellar biosynthetic protein FliO	fliO	50536252	FIU11_RS13855	390	129	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2869399	2869809	-					fliN	50536253	FIU11_RS13860	411		old_locus_tag=FIU11_13860
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2869399	2869809	-	WP_004724647.1	WP_004724647.1		flagellar motor switch protein FliN	fliN	50536253	FIU11_RS13860	411	136	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2869827	2870885	-					fliM	50536254	FIU11_RS13865	1059		old_locus_tag=FIU11_13865
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2869827	2870885	-	WP_004724649.1	WP_004724649.1		flagellar motor switch protein FliM	fliM	50536254	FIU11_RS13865	1059	352	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2870893	2871390	-					fliL	50536255	FIU11_RS13870	498		old_locus_tag=FIU11_13870
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2870893	2871390	-	WP_004724651.1	WP_004724651.1		flagellar basal body-associated protein FliL	fliL	50536255	FIU11_RS13870	498	165	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2871423	2873279	-						50536256	FIU11_RS13875	1857		old_locus_tag=FIU11_13875
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2871423	2873279	-	WP_004724653.1	WP_004724653.1		flagellar hook-length control protein FliK		50536256	FIU11_RS13875	1857	618	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2873411	2873863	-					fliJ	50536257	FIU11_RS13880	453		old_locus_tag=FIU11_13880
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2873411	2873863	-	WP_004724655.1	WP_004724655.1		flagella biosynthesis chaperone FliJ	fliJ	50536257	FIU11_RS13880	453	150	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2873868	2875190	-					fliI	50536258	FIU11_RS13885	1323		old_locus_tag=FIU11_13885
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2873868	2875190	-	WP_004724657.1	WP_004724657.1		flagellar protein export ATPase FliI	fliI	50536258	FIU11_RS13885	1323	440	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2875190	2875993	-					fliH	50536259	FIU11_RS13890	804		old_locus_tag=FIU11_13890
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2875190	2875993	-	WP_004724659.1	WP_004724659.1		flagellar assembly protein FliH	fliH	50536259	FIU11_RS13890	804	267	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2876050	2877102	-					fliG	50536260	FIU11_RS13895	1053		old_locus_tag=FIU11_13895
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2876050	2877102	-	WP_004724661.1	WP_004724661.1		flagellar motor switch protein FliG	fliG	50536260	FIU11_RS13895	1053	350	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2877095	2878837	-					fliF	50536261	FIU11_RS13900	1743		old_locus_tag=FIU11_13900
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2877095	2878837	-	WP_004724662.1	WP_004724662.1		flagellar M-ring protein FliF	fliF	50536261	FIU11_RS13900	1743	580	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2878854	2879165	-					fliE	50536262	FIU11_RS13905	312		old_locus_tag=FIU11_13905
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2878854	2879165	-	WP_038150871.1	WP_038150871.1		flagellar hook-basal body complex protein FliE	fliE	50536262	FIU11_RS13905	312	103	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2879253	2880659	-						50536263	FIU11_RS13910	1407		old_locus_tag=FIU11_13910
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2879253	2880659	-	WP_038150805.1	WP_038150805.1		sigma-54 dependent transcriptional regulator		50536263	FIU11_RS13910	1407	468	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2880662	2881714	-						50536264	FIU11_RS13915	1053		old_locus_tag=FIU11_13915
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2880662	2881714	-	WP_004724669.1	WP_004724669.1		ATP-binding protein		50536264	FIU11_RS13915	1053	350	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2881841	2883307	-						50536265	FIU11_RS13920	1467		old_locus_tag=FIU11_13920
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2881841	2883307	-	WP_041942500.1	WP_041942500.1		sigma-54 dependent transcriptional regulator		50536265	FIU11_RS13920	1467	488	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2883536	2883946	-					fliS	50536266	FIU11_RS13925	411		old_locus_tag=FIU11_13925
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2883536	2883946	-	WP_004724672.1	WP_004724672.1		flagellar export chaperone FliS	fliS	50536266	FIU11_RS13925	411	136	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2883958	2884263	-						50536267	FIU11_RS13930	306		old_locus_tag=FIU11_13930
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2883958	2884263	-	WP_014204621.1	WP_014204621.1		flagellar protein FliT		50536267	FIU11_RS13930	306	101	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2884265	2886268	-					fliD	50536268	FIU11_RS13935	2004		old_locus_tag=FIU11_13935
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2884265	2886268	-	WP_004724675.1	WP_004724675.1		flagellar filament capping protein FliD	fliD	50536268	FIU11_RS13935	2004	667	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2886291	2886752	-					flaG	50536269	FIU11_RS13940	462		old_locus_tag=FIU11_13940
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2886291	2886752	-	WP_004724678.1	WP_004724678.1		flagellar protein FlaG	flaG	50536269	FIU11_RS13940	462	153	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2886829	2887959	-						50536270	FIU11_RS13945	1131		old_locus_tag=FIU11_13945
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2886829	2887959	-	WP_004724680.1	WP_004724680.1		flagellin		50536270	FIU11_RS13945	1131	376	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2888190	2889323	-						50536271	FIU11_RS13950	1134		old_locus_tag=FIU11_13950
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2888190	2889323	-	WP_004724681.1	WP_004724681.1		flagellin		50536271	FIU11_RS13950	1134	377	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2889564	2890700	-						50536272	FIU11_RS13955	1137		old_locus_tag=FIU11_13955
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2889564	2890700	-	WP_004724683.1	WP_004724683.1		flagellin		50536272	FIU11_RS13955	1137	378	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2890819	2891724	-						50536273	FIU11_RS13960	906		old_locus_tag=FIU11_13960
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2890819	2891724	-	WP_004724686.1	WP_004724686.1		Dyp-type peroxidase		50536273	FIU11_RS13960	906	301	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2891812	2892276	-						50536274	FIU11_RS13965	465		old_locus_tag=FIU11_13965
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2891812	2892276	-	WP_004724688.1	WP_004724688.1		DUF2919 domain-containing protein		50536274	FIU11_RS13965	465	154	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2892407	2892757	+						50536275	FIU11_RS13970	351		old_locus_tag=FIU11_13970
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2892407	2892757	+	WP_004724690.1	WP_004724690.1		DUF2956 domain-containing protein		50536275	FIU11_RS13970	351	116	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2893082	2894713	+						50536276	FIU11_RS13975	1632		old_locus_tag=FIU11_13975
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2893082	2894713	+	WP_004724693.1	WP_004724693.1		sodium/sugar symporter		50536276	FIU11_RS13975	1632	543	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2894813	2896675	+						50536277	FIU11_RS13980	1863		old_locus_tag=FIU11_13980
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2894813	2896675	+	WP_004724695.1	WP_004724695.1		DUF294 nucleotidyltransferase-like domain-containing protein		50536277	FIU11_RS13980	1863	620	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2896677	2897405	+						50536278	FIU11_RS13985	729		old_locus_tag=FIU11_13985
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2896677	2897405	+	WP_232281680.1	WP_232281680.1		3'-5' exonuclease		50536278	FIU11_RS13985	729	242	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2897454	2898461	+						50536279	FIU11_RS13990	1008		old_locus_tag=FIU11_13990
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2897454	2898461	+	WP_004724699.1	WP_004724699.1		substrate-binding domain-containing protein		50536279	FIU11_RS13990	1008	335	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2898784	2899947	-					galK	50536280	FIU11_RS13995	1164		old_locus_tag=FIU11_13995
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2898784	2899947	-	WP_014204613.1	WP_014204613.1		galactokinase	galK	50536280	FIU11_RS13995	1164	387	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2900051	2901115	-						50536281	FIU11_RS14000	1065		old_locus_tag=FIU11_14000
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2900051	2901115	-	WP_004724703.1	WP_004724703.1		UDP-glucose--hexose-1-phosphate uridylyltransferase		50536281	FIU11_RS14000	1065	354	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2901129	2902145	-					galE	50536282	FIU11_RS14005	1017		old_locus_tag=FIU11_14005
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2901129	2902145	-	WP_004724706.1	WP_004724706.1		UDP-glucose 4-epimerase GalE	galE	50536282	FIU11_RS14005	1017	338	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2902487	2902774	-						50536283	FIU11_RS14010	288		old_locus_tag=FIU11_14010
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2902487	2902774	-	WP_004724708.1	WP_004724708.1		helix-turn-helix domain-containing protein		50536283	FIU11_RS14010	288	95	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2902978	2903325	+						50536284	FIU11_RS14015	348		old_locus_tag=FIU11_14015
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2902978	2903325	+	WP_004724710.1	WP_004724710.1		ArsC family reductase		50536284	FIU11_RS14015	348	115	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2903358	2904494	+					dapE	50536285	FIU11_RS14020	1137		old_locus_tag=FIU11_14020
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2903358	2904494	+	WP_004724713.1	WP_004724713.1		succinyl-diaminopimelate desuccinylase	dapE	50536285	FIU11_RS14020	1137	378	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2904494	2905180	+						50536286	FIU11_RS14025	687		old_locus_tag=FIU11_14025
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2904494	2905180	+	WP_038150873.1	WP_038150873.1		M15 family metallopeptidase		50536286	FIU11_RS14025	687	228	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2905180	2905380	+						50536287	FIU11_RS14030	201		old_locus_tag=FIU11_14030
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2905180	2905380	+	WP_172475428.1	WP_172475428.1		DUF2897 family protein		50536287	FIU11_RS14030	201	66	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2905412	2906446	-					bamC	50536288	FIU11_RS14035	1035		old_locus_tag=FIU11_14035
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2905412	2906446	-	WP_004724720.1	WP_004724720.1		outer membrane protein assembly factor BamC	bamC	50536288	FIU11_RS14035	1035	344	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2906504	2907382	-					dapA	50536289	FIU11_RS14040	879		old_locus_tag=FIU11_14040
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2906504	2907382	-	WP_004724721.1	WP_004724721.1		4-hydroxy-tetrahydrodipicolinate synthase	dapA	50536289	FIU11_RS14040	879	292	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2907663	2908205	+						50536290	FIU11_RS14045	543		old_locus_tag=FIU11_14045
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2907663	2908205	+	WP_004724723.1	WP_004724723.1		glycine cleavage system protein R		50536290	FIU11_RS14045	543	180	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2908223	2908690	+					bcp	50536291	FIU11_RS14050	468		old_locus_tag=FIU11_14050
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2908223	2908690	+	WP_004724724.1	WP_004724724.1		thioredoxin-dependent thiol peroxidase	bcp	50536291	FIU11_RS14050	468	155	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2908813	2910684	-						50536292	FIU11_RS14055	1872		old_locus_tag=FIU11_14055
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2908813	2910684	-	WP_038150811.1	WP_038150811.1		methyl-accepting chemotaxis protein		50536292	FIU11_RS14055	1872	623	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2910886	2911959	-						50536293	FIU11_RS14060	1074		old_locus_tag=FIU11_14060
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2910886	2911959	-	WP_004724728.1	WP_004724728.1		AI-2E family transporter		50536293	FIU11_RS14060	1074	357	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2911952	2912188	-						50536294	FIU11_RS14065	237		old_locus_tag=FIU11_14065
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2911952	2912188	-	WP_004724730.1	WP_004724730.1		sulfurtransferase TusA family protein		50536294	FIU11_RS14065	237	78	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2912456	2913916	+						50536295	FIU11_RS14070	1461		old_locus_tag=FIU11_14070
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2912456	2913916	+	WP_038150813.1	WP_038150813.1		M48 family metallopeptidase		50536295	FIU11_RS14070	1461	486	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2913941	2914291	+					arsC	50536296	FIU11_RS14075	351		old_locus_tag=FIU11_14075
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2913941	2914291	+	WP_004724734.1	WP_004724734.1		arsenate reductase (glutaredoxin)	arsC	50536296	FIU11_RS14075	351	116	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2914288	2914863	+					wrbA	50536297	FIU11_RS14080	576		old_locus_tag=FIU11_14080
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2914288	2914863	+	WP_004724737.1	WP_004724737.1		NAD(P)H:quinone oxidoreductase	wrbA	50536297	FIU11_RS14080	576	191	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2914872	2915291	+						50536298	FIU11_RS14085	420		old_locus_tag=FIU11_14085
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2914872	2915291	+	WP_172475429.1	WP_172475429.1		DUF2069 domain-containing protein		50536298	FIU11_RS14085	420	139	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2915379	2916650	-						50536299	FIU11_RS14090	1272		old_locus_tag=FIU11_14090
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2915379	2916650	-	WP_004724741.1	WP_004724741.1		DUF2066 domain-containing protein		50536299	FIU11_RS14090	1272	423	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2916871	2918121	+						50536300	FIU11_RS14095	1251		old_locus_tag=FIU11_14095
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2916871	2918121	+	WP_004724744.1	WP_004724744.1		uracil-xanthine permease family protein		50536300	FIU11_RS14095	1251	416	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2918210	2918689	-					ybaK	50536301	FIU11_RS14100	480		old_locus_tag=FIU11_14100
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	2918210	2918689	-	WP_004724746.1	WP_004724746.1		Cys-tRNA(Pro) deacylase	ybaK	50536301	FIU11_RS14100	480	159	
