# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2818026	2819135	+						61413935	BTD91_RS12660	1110		old_locus_tag=BTD91_12660
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2818026	2819135	+	WP_077680550.1	WP_077680550.1		GGDEF domain-containing protein		61413935	BTD91_RS12660	1110	369	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2819515	2820498	+					pheS	61413936	BTD91_RS12665	984		old_locus_tag=BTD91_12665
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2819515	2820498	+	WP_004734764.1	WP_004734764.1		phenylalanine--tRNA ligase subunit alpha	pheS	61413936	BTD91_RS12665	984	327	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2820517	2822922	+					pheT	61413937	BTD91_RS12670	2406		old_locus_tag=BTD91_12670
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2820517	2822922	+	WP_077680507.1	WP_077680507.1		phenylalanine--tRNA ligase subunit beta	pheT	61413937	BTD91_RS12670	2406	801	
gene	pseudogene	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2823178	2823312	+						68924184	BTD91_RS20940	135		partial;pseudo
CDS	without_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2823178	2823312	+				regulator		68924184	BTD91_RS20940	135		partial;pseudo
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2823338	2825500	-						61413938	BTD91_RS12675	2163		old_locus_tag=BTD91_12675
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2823338	2825500	-	WP_077680506.1	WP_077680506.1		hypothetical protein		61413938	BTD91_RS12675	2163	720	
gene	pseudogene	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2825902	2826117	+						61413939	BTD91_RS12680	216		partial;pseudo;old_locus_tag=BTD91_12680
CDS	without_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2825902	2826117	+				alpha/beta hydrolase		61413939	BTD91_RS12680	216		partial;pseudo
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2826552	2827400	+						61413940	BTD91_RS12685	849		old_locus_tag=BTD91_12685
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2826552	2827400	+	WP_077680504.1	WP_077680504.1		hypothetical protein		61413940	BTD91_RS12685	849	282	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2827506	2829014	-						61413941	BTD91_RS12690	1509		old_locus_tag=BTD91_12690
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2827506	2829014	-	WP_017057489.1	WP_017057489.1		DUF3360 domain-containing protein		61413941	BTD91_RS12690	1509	502	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2829330	2829668	+						61413942	BTD91_RS12695	339		old_locus_tag=BTD91_12695
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2829330	2829668	+	WP_077680503.1	WP_077680503.1		cytosolic protein		61413942	BTD91_RS12695	339	112	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2829921	2830559	-						61413943	BTD91_RS12700	639		old_locus_tag=BTD91_12700
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2829921	2830559	-	WP_017057487.1	WP_017057487.1		LysE family translocator		61413943	BTD91_RS12700	639	212	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2830608	2831447	-						61413944	BTD91_RS12705	840		old_locus_tag=BTD91_12705
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2830608	2831447	-	WP_077680502.1	WP_077680502.1		helix-turn-helix domain-containing protein		61413944	BTD91_RS12705	840	279	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2831527	2831982	-						61413945	BTD91_RS12710	456		old_locus_tag=BTD91_12710
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2831527	2831982	-	WP_032548816.1	WP_032548816.1		Lrp/AsnC family transcriptional regulator		61413945	BTD91_RS12710	456	151	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2832125	2833936	+						61413946	BTD91_RS12715	1812		old_locus_tag=BTD91_12715
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2832125	2833936	+	WP_077680501.1	WP_077680501.1		PLP-dependent transferase		61413946	BTD91_RS12715	1812	603	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2834075	2834317	-						61413947	BTD91_RS12720	243		old_locus_tag=BTD91_12720
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2834075	2834317	-	WP_046224055.1	WP_046224055.1		hypothetical protein		61413947	BTD91_RS12720	243	80	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2834552	2835418	-					accD	61413948	BTD91_RS12725	867		old_locus_tag=BTD91_12725
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2834552	2835418	-	WP_029627145.1	WP_029627145.1		acetyl-CoA carboxylase, carboxyltransferase subunit beta	accD	61413948	BTD91_RS12725	867	288	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2835554	2836459	+						61413949	BTD91_RS12730	906		old_locus_tag=BTD91_12730
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2835554	2836459	+	WP_029627144.1	WP_029627144.1		LysR family transcriptional regulator		61413949	BTD91_RS12730	906	301	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2836669	2837481	-						61413950	BTD91_RS12735	813		old_locus_tag=BTD91_12735
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2836669	2837481	-	WP_017057480.1	WP_017057480.1		helix-turn-helix transcriptional regulator		61413950	BTD91_RS12735	813	270	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2837587	2838393	+						61413951	BTD91_RS12740	807		old_locus_tag=BTD91_12740
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2837587	2838393	+	WP_017057479.1	WP_017057479.1		sulfite exporter TauE/SafE family protein		61413951	BTD91_RS12740	807	268	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2838606	2839094	-						61413952	BTD91_RS12745	489		old_locus_tag=BTD91_12745
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2838606	2839094	-	WP_077680500.1	WP_077680500.1		YcxB family protein		61413952	BTD91_RS12745	489	162	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2839367	2839813	+						61413953	BTD91_RS12750	447		old_locus_tag=BTD91_12750
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2839367	2839813	+	WP_077680499.1	WP_077680499.1		hypothetical protein		61413953	BTD91_RS12750	447	148	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2839810	2840019	+					nqrM	61413954	BTD91_RS12755	210		old_locus_tag=BTD91_12755
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2839810	2840019	+	WP_046224059.1	WP_046224059.1		(Na+)-NQR maturation NqrM	nqrM	61413954	BTD91_RS12755	210	69	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2840072	2840350	-						61413955	BTD91_RS12760	279		old_locus_tag=BTD91_12760
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2840072	2840350	-	WP_017057476.1	WP_017057476.1		DUF134 domain-containing protein		61413955	BTD91_RS12760	279	92	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2840395	2840871	+						61413956	BTD91_RS12765	477		old_locus_tag=BTD91_12765
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2840395	2840871	+	WP_077680498.1	WP_077680498.1		PaaI family thioesterase		61413956	BTD91_RS12765	477	158	
gene	pseudogene	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2840879	2840998	+						68924185	BTD91_RS20945	120		partial;pseudo
CDS	without_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2840879	2840998	+				ABC transporter substrate-binding protein		68924185	BTD91_RS20945	120		partial;pseudo
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2841078	2841281	-						61413957	BTD91_RS12770	204		old_locus_tag=BTD91_12770
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2841078	2841281	-	WP_017057474.1	WP_017057474.1		hypothetical protein		61413957	BTD91_RS12770	204	67	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2842009	2843559	+						61413958	BTD91_RS12775	1551		old_locus_tag=BTD91_12775
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2842009	2843559	+	WP_017057473.1	WP_017057473.1		methyl-accepting chemotaxis protein		61413958	BTD91_RS12775	1551	516	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2843646	2843792	-						61413959	BTD91_RS12780	147		old_locus_tag=BTD91_12780
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2843646	2843792	-	WP_017057472.1	WP_017057472.1		hypothetical protein		61413959	BTD91_RS12780	147	48	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2843820	2844095	-						61413960	BTD91_RS12785	276		old_locus_tag=BTD91_12785
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2843820	2844095	-	WP_017057471.1	WP_017057471.1		HU family DNA-binding protein		61413960	BTD91_RS12785	276	91	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2844433	2845128	-						61413961	BTD91_RS12790	696		old_locus_tag=BTD91_12790
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2844433	2845128	-	WP_017057470.1	WP_017057470.1		hypothetical protein		61413961	BTD91_RS12790	696	231	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2845318	2845968	-						61413962	BTD91_RS12795	651		old_locus_tag=BTD91_12795
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2845318	2845968	-	WP_017057469.1	WP_017057469.1		glutathione S-transferase N-terminal domain-containing protein		61413962	BTD91_RS12795	651	216	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2845990	2847192	-						61413963	BTD91_RS12800	1203		old_locus_tag=BTD91_12800
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2845990	2847192	-	WP_077680497.1	WP_077680497.1		YbfB/YjiJ family MFS transporter		61413963	BTD91_RS12800	1203	400	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2847476	2848207	-						61413964	BTD91_RS12805	732		old_locus_tag=BTD91_12805
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2847476	2848207	-	WP_017057467.1	WP_017057467.1		type 1 glutamine amidotransferase		61413964	BTD91_RS12805	732	243	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2848307	2849116	+						61413965	BTD91_RS12810	810		old_locus_tag=BTD91_12810
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2848307	2849116	+	WP_077680549.1	WP_077680549.1		helix-turn-helix domain-containing protein		61413965	BTD91_RS12810	810	269	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2849182	2849754	-						61413966	BTD91_RS12815	573		old_locus_tag=BTD91_12815
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2849182	2849754	-	WP_077680496.1	WP_077680496.1		YceI family protein		61413966	BTD91_RS12815	573	190	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2850042	2850758	+						61413967	BTD91_RS12820	717		old_locus_tag=BTD91_12820
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2850042	2850758	+	WP_077680495.1	WP_077680495.1		DUF1826 domain-containing protein		61413967	BTD91_RS12820	717	238	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2850813	2851172	-						61413968	BTD91_RS12825	360		old_locus_tag=BTD91_12825
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2850813	2851172	-	WP_017057463.1	WP_017057463.1		VOC family protein		61413968	BTD91_RS12825	360	119	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2851257	2851958	-						61413969	BTD91_RS12830	702		old_locus_tag=BTD91_12830
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2851257	2851958	-	WP_077680494.1	WP_077680494.1		YafY family transcriptional regulator		61413969	BTD91_RS12830	702	233	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2852266	2853135	+						61413970	BTD91_RS12835	870		old_locus_tag=BTD91_12835
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2852266	2853135	+	WP_077680493.1	WP_077680493.1		EamA family transporter		61413970	BTD91_RS12835	870	289	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2853486	2855372	+						61413971	BTD91_RS12840	1887		old_locus_tag=BTD91_12840
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2853486	2855372	+	WP_077680492.1	WP_077680492.1		methyl-accepting chemotaxis protein		61413971	BTD91_RS12840	1887	628	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2855482	2855877	-						61413972	BTD91_RS12845	396		old_locus_tag=BTD91_12845
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2855482	2855877	-	WP_077680491.1	WP_077680491.1		ACT domain-containing protein		61413972	BTD91_RS12845	396	131	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2856055	2856948	-						61413973	BTD91_RS12850	894		old_locus_tag=BTD91_12850
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2856055	2856948	-	WP_077680490.1	WP_077680490.1		LysR family transcriptional regulator		61413973	BTD91_RS12850	894	297	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2857112	2857996	+						61413974	BTD91_RS12855	885		old_locus_tag=BTD91_12855
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2857112	2857996	+	WP_077680489.1	WP_077680489.1		Vmh family MBL fold metallo-hydrolase		61413974	BTD91_RS12855	885	294	
gene	pseudogene	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2858422	2860468	+						61413975	BTD91_RS12860	2047		pseudo;old_locus_tag=BTD91_12860
CDS	without_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2858422	2860468	+				response regulator		61413975	BTD91_RS12860	2047		pseudo
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2860612	2861793	-					cqsA	61413976	BTD91_RS12865	1182		old_locus_tag=BTD91_12865
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2860612	2861793	-	WP_077680487.1	WP_077680487.1		quorum-sensing autoinducer CAI-1 synthase	cqsA	61413976	BTD91_RS12865	1182	393	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2862597	2862893	+					ihfA	61413977	BTD91_RS12870	297		old_locus_tag=BTD91_12870
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2862597	2862893	+	WP_004734853.1	WP_004734853.1		integration host factor subunit alpha	ihfA	61413977	BTD91_RS12870	297	98	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2863005	2863781	-						61413978	BTD91_RS12875	777		old_locus_tag=BTD91_12875
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2863005	2863781	-	WP_077680486.1	WP_077680486.1		RelA/SpoT domain-containing protein		61413978	BTD91_RS12875	777	258	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2864106	2864759	+						61413979	BTD91_RS12880	654		old_locus_tag=BTD91_12880
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2864106	2864759	+	WP_077680485.1	WP_077680485.1		thiopurine S-methyltransferase		61413979	BTD91_RS12880	654	217	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2864877	2866052	-					purT	61413980	BTD91_RS12885	1176		old_locus_tag=BTD91_12885
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2864877	2866052	-	WP_077680484.1	WP_077680484.1		formate-dependent phosphoribosylglycinamide formyltransferase	purT	61413980	BTD91_RS12885	1176	391	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2866220	2867107	-					cdd	61413981	BTD91_RS12890	888		old_locus_tag=BTD91_12890
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2866220	2867107	-	WP_077680483.1	WP_077680483.1		cytidine deaminase	cdd	61413981	BTD91_RS12890	888	295	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2867424	2868101	-						61413982	BTD91_RS12895	678		old_locus_tag=BTD91_12895
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2867424	2868101	-	WP_046224077.1	WP_046224077.1		LrgB family protein		61413982	BTD91_RS12895	678	225	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2868104	2868475	-						61413983	BTD91_RS12900	372		old_locus_tag=BTD91_12900
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2868104	2868475	-	WP_017057447.1	WP_017057447.1		CidA/LrgA family protein		61413983	BTD91_RS12900	372	123	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2868501	2869925	-					sbcB	61413984	BTD91_RS12905	1425		old_locus_tag=BTD91_12905
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2868501	2869925	-	WP_077680482.1	WP_077680482.1		exodeoxyribonuclease I	sbcB	61413984	BTD91_RS12905	1425	474	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2870108	2870980	-						61413985	BTD91_RS12910	873		old_locus_tag=BTD91_12910
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2870108	2870980	-	WP_077680481.1	WP_077680481.1		sterol desaturase family protein		61413985	BTD91_RS12910	873	290	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2871035	2872048	-						61413986	BTD91_RS12915	1014		old_locus_tag=BTD91_12915
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2871035	2872048	-	WP_046224080.1	WP_046224080.1		DUF2804 domain-containing protein		61413986	BTD91_RS12915	1014	337	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2872196	2873230	+						61413987	BTD91_RS12920	1035		old_locus_tag=BTD91_12920
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2872196	2873230	+	WP_077680480.1	WP_077680480.1		AraC family transcriptional regulator		61413987	BTD91_RS12920	1035	344	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2873235	2874185	-						61413988	BTD91_RS12925	951		old_locus_tag=BTD91_12925
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2873235	2874185	-	WP_077680479.1	WP_077680479.1		chromosome partitioning protein ParA		61413988	BTD91_RS12925	951	316	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2874225	2875559	-						61413989	BTD91_RS12930	1335		old_locus_tag=BTD91_12930
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2874225	2875559	-	WP_077680478.1	WP_077680478.1		sphingomyelin phosphodiesterase		61413989	BTD91_RS12930	1335	444	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2875925	2876446	+						61413990	BTD91_RS12935	522		old_locus_tag=BTD91_12935
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2875925	2876446	+	WP_077680477.1	WP_077680477.1		DUF2058 domain-containing protein		61413990	BTD91_RS12935	522	173	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2876771	2878144	-						61413991	BTD91_RS12940	1374		old_locus_tag=BTD91_12940
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2876771	2878144	-	WP_060467825.1	WP_060467825.1		L-cystine transporter		61413991	BTD91_RS12940	1374	457	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2878328	2879023	-						61413992	BTD91_RS12945	696		old_locus_tag=BTD91_12945
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2878328	2879023	-	WP_046224088.1	WP_046224088.1		NAD(P)H-binding protein		61413992	BTD91_RS12945	696	231	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2879455	2880066	+						61413993	BTD91_RS12950	612		old_locus_tag=BTD91_12950
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2879455	2880066	+	WP_077680476.1	WP_077680476.1		flavin reductase family protein		61413993	BTD91_RS12950	612	203	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2880138	2881202	+					cobT	61413994	BTD91_RS12955	1065		old_locus_tag=BTD91_12955
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2880138	2881202	+	WP_077680475.1	WP_077680475.1		nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	cobT	61413994	BTD91_RS12955	1065	354	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2881202	2882008	+						61413995	BTD91_RS12960	807		old_locus_tag=BTD91_12960
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2881202	2882008	+	WP_077680474.1	WP_077680474.1		adenosylcobinamide-GDP ribazoletransferase		61413995	BTD91_RS12960	807	268	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2882018	2882602	+					cobU	61413996	BTD91_RS12965	585		old_locus_tag=BTD91_12965
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2882018	2882602	+	WP_017057430.1	WP_017057430.1		bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase	cobU	61413996	BTD91_RS12965	585	194	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2882629	2883246	+						61413997	BTD91_RS12970	618		old_locus_tag=BTD91_12970
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2882629	2883246	+	WP_046224093.1	WP_046224093.1		alpha-ribazole phosphatase family protein		61413997	BTD91_RS12970	618	205	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2883339	2885135	+						61413998	BTD91_RS12975	1797		old_locus_tag=BTD91_12975
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2883339	2885135	+	WP_077680473.1	WP_077680473.1		M3 family oligoendopeptidase		61413998	BTD91_RS12975	1797	598	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2885414	2886442	+						61413999	BTD91_RS12980	1029		old_locus_tag=BTD91_12980
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2885414	2886442	+	WP_017057427.1	WP_017057427.1		succinylglutamate desuccinylase		61413999	BTD91_RS12980	1029	342	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2886576	2887571	+					btuC	61414000	BTD91_RS12985	996		old_locus_tag=BTD91_12985
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2886576	2887571	+	WP_077680472.1	WP_077680472.1		vitamin B12 ABC transporter permease BtuC	btuC	61414000	BTD91_RS12985	996	331	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2887558	2888316	+					btuD	61414001	BTD91_RS12990	759		old_locus_tag=BTD91_12990
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2887558	2888316	+	WP_077680471.1	WP_077680471.1		vitamin B12 ABC transporter ATP-binding protein BtuD	btuD	61414001	BTD91_RS12990	759	252	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2888370	2888783	-						61414002	BTD91_RS12995	414		old_locus_tag=BTD91_12995
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2888370	2888783	-	WP_077680470.1	WP_077680470.1		RidA family protein		61414002	BTD91_RS12995	414	137	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2888810	2889745	-						61414003	BTD91_RS13000	936		old_locus_tag=BTD91_13000
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2888810	2889745	-	WP_017057424.1	WP_017057424.1		NADP-dependent oxidoreductase		61414003	BTD91_RS13000	936	311	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	2889930	2890856	+						61414004	BTD91_RS13005	927		old_locus_tag=BTD91_13005
