# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1707117	1708727	+						69720068	F0316_RS07895	1611		old_locus_tag=F0316_07895
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1707117	1708727	+	WP_000915500.1	WP_000915500.1		methyl-accepting chemotaxis protein		69720068	F0316_RS07895	1611	536	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1708820	1709170	+						69720069	F0316_RS07900	351		old_locus_tag=F0316_07900
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1708820	1709170	+	WP_000041073.1	WP_000041073.1		DUF2750 domain-containing protein		69720069	F0316_RS07900	351	116	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1709349	1709924	+						69720070	F0316_RS07905	576		old_locus_tag=F0316_07905
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1709349	1709924	+	WP_149560380.1	WP_149560380.1		nucleoside triphosphate pyrophosphohydrolase family protein		69720070	F0316_RS07905	576	191	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1710309	1711064	-					btuD	69720071	F0316_RS07910	756		old_locus_tag=F0316_07910
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1710309	1711064	-	WP_149560381.1	WP_149560381.1		vitamin B12 ABC transporter ATP-binding protein BtuD	btuD	69720071	F0316_RS07910	756	251	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1711051	1712046	-					btuC	69720072	F0316_RS07915	996		old_locus_tag=F0316_07915
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1711051	1712046	-	WP_000345513.1	WP_000345513.1		vitamin B12 ABC transporter permease BtuC	btuC	69720072	F0316_RS07915	996	331	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1712127	1713155	-						69720073	F0316_RS07920	1029		old_locus_tag=F0316_07920
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1712127	1713155	-	WP_000167429.1	WP_000167429.1		succinylglutamate desuccinylase		69720073	F0316_RS07920	1029	342	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1713471	1714073	-						69720074	F0316_RS07925	603		old_locus_tag=F0316_07925
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1713471	1714073	-	WP_057563144.1	WP_057563144.1		histidine phosphatase family protein		69720074	F0316_RS07925	603	200	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1714080	1714619	-					cobU	69720075	F0316_RS07930	540		old_locus_tag=F0316_07930
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1714080	1714619	-	WP_149560382.1	WP_149560382.1		bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase	cobU	69720075	F0316_RS07930	540	179	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1714628	1715413	-						69720076	F0316_RS07935	786		old_locus_tag=F0316_07935
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1714628	1715413	-	WP_000718973.1	WP_000718973.1		adenosylcobinamide-GDP ribazoletransferase		69720076	F0316_RS07935	786	261	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1715413	1716438	-					cobT	69720077	F0316_RS07940	1026		old_locus_tag=F0316_07940
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1715413	1716438	-	WP_172625992.1	WP_172625992.1		nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	cobT	69720077	F0316_RS07940	1026	341	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1716924	1717370	-					msrB	69720078	F0316_RS07945	447		old_locus_tag=F0316_07945
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1716924	1717370	-	WP_114732766.1	WP_114732766.1		peptide-methionine (R)-S-oxide reductase MsrB	msrB	69720078	F0316_RS07945	447	148	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1717716	1719089	+						69720079	F0316_RS07950	1374		old_locus_tag=F0316_07950
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1717716	1719089	+	WP_000117950.1	WP_000117950.1		L-cystine transporter		69720079	F0316_RS07950	1374	457	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1719234	1720658	+					sbcB	69720080	F0316_RS07955	1425		old_locus_tag=F0316_07955
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1719234	1720658	+	WP_149560384.1	WP_149560384.1		exodeoxyribonuclease I	sbcB	69720080	F0316_RS07955	1425	474	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1720690	1721064	+						69720081	F0316_RS07960	375		old_locus_tag=F0316_07960
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1720690	1721064	+	WP_001881007.1	WP_001881007.1		CidA/LrgA family protein		69720081	F0316_RS07960	375	124	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1721055	1721729	+						69720082	F0316_RS07965	675		old_locus_tag=F0316_07965
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1721055	1721729	+	WP_000266239.1	WP_000266239.1		LrgB family protein		69720082	F0316_RS07965	675	224	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1721899	1722786	+					cdd	69720083	F0316_RS07970	888		old_locus_tag=F0316_07970
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1721899	1722786	+	WP_148503253.1	WP_148503253.1		cytidine deaminase	cdd	69720083	F0316_RS07970	888	295	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1722945	1723820	+						69720084	F0316_RS07975	876		old_locus_tag=F0316_07975
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1722945	1723820	+	WP_000462868.1	WP_000462868.1		AEC family transporter		69720084	F0316_RS07975	876	291	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1723974	1725149	+					purT	69720085	F0316_RS07980	1176		old_locus_tag=F0316_07980
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1723974	1725149	+	WP_172625993.1	WP_172625993.1		phosphoribosylglycinamide formyltransferase 2	purT	69720085	F0316_RS07980	1176	391	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1725242	1725898	-						69720086	F0316_RS07990	657		old_locus_tag=F0316_07990
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1725242	1725898	-	WP_001205535.1	WP_001205535.1		thiopurine S-methyltransferase		69720086	F0316_RS07990	657	218	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1726367	1727146	+					relV	69720087	F0316_RS07995	780		old_locus_tag=F0316_07995
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1726367	1727146	+	WP_032469543.1	WP_032469543.1		(p)ppGpp synthetase RelV	relV	69720087	F0316_RS07995	780	259	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1727275	1727571	-					ihfA	69720088	F0316_RS08005	297		old_locus_tag=F0316_08005
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1727275	1727571	-	WP_001229260.1	WP_001229260.1		integration host factor subunit alpha	ihfA	69720088	F0316_RS08005	297	98	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1728011	1730398	-					pheT	69720089	F0316_RS08010	2388		old_locus_tag=F0316_08010
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1728011	1730398	-	WP_149560387.1	WP_149560387.1		phenylalanine--tRNA ligase subunit beta	pheT	69720089	F0316_RS08010	2388	795	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1730425	1731408	-					pheS	69720090	F0316_RS08015	984		old_locus_tag=F0316_08015
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1730425	1731408	-	WP_001164212.1	WP_001164212.1		phenylalanine--tRNA ligase subunit alpha	pheS	69720090	F0316_RS08015	984	327	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1731699	1732184	+						69720091	F0316_RS08020	486		old_locus_tag=F0316_08020
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1731699	1732184	+	WP_001261945.1	WP_001261945.1		GNAT family N-acetyltransferase		69720091	F0316_RS08020	486	161	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1732181	1733299	-						69720092	F0316_RS08025	1119		old_locus_tag=F0316_08025
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1732181	1733299	-	WP_001190448.1	WP_001190448.1		GGDEF domain-containing protein		69720092	F0316_RS08025	1119	372	
gene	tRNA	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1733546	1733621	-						69720093	F0316_RS08030	76		old_locus_tag=F0316_08030
tRNA		GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1733546	1733621	-				tRNA-Gly		69720093	F0316_RS08030	76		anticodon=GCC
gene	tRNA	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1733632	1733718	-						69720094	F0316_RS08035	87		old_locus_tag=F0316_08035
tRNA		GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1733632	1733718	-				tRNA-Leu		69720094	F0316_RS08035	87		anticodon=TAA
gene	tRNA	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1733783	1733858	-						69720095	F0316_RS08040	76		old_locus_tag=F0316_08040
tRNA		GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1733783	1733858	-				tRNA-Gly		69720095	F0316_RS08040	76		anticodon=GCC
gene	tRNA	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1733861	1733934	-						69720096	F0316_RS08045	74		old_locus_tag=F0316_08045
tRNA		GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1733861	1733934	-				tRNA-Cys		69720096	F0316_RS08045	74		anticodon=GCA
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1734192	1734749	-					pgsA	69720097	F0316_RS08050	558		old_locus_tag=F0316_08050
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1734192	1734749	-	WP_001211977.1	WP_001211977.1		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	pgsA	69720097	F0316_RS08050	558	185	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1734797	1736563	-					uvrC	69720098	F0316_RS08055	1767		old_locus_tag=F0316_08055
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1734797	1736563	-	WP_000282055.1	WP_000282055.1		excinuclease ABC subunit UvrC	uvrC	69720098	F0316_RS08055	1767	588	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1736629	1737273	-					uvrY	69720099	F0316_RS08060	645		old_locus_tag=F0316_08060
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1736629	1737273	-	WP_001902713.1	WP_001902713.1		UvrY/SirA/GacA family response regulator transcription factor	uvrY	69720099	F0316_RS08060	645	214	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1737649	1740012	+						69720100	F0316_RS08065	2364		old_locus_tag=F0316_08065
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1737649	1740012	+	WP_149560388.1	WP_149560388.1		DNA polymerase II		69720100	F0316_RS08065	2364	787	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1739984	1742083	-						69720101	F0316_RS08070	2100		old_locus_tag=F0316_08070
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1739984	1742083	-	WP_172625994.1	WP_172625994.1		EAL domain-containing protein		69720101	F0316_RS08070	2100	699	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1742192	1742959	-						69720102	F0316_RS08075	768		old_locus_tag=F0316_08075
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1742192	1742959	-	WP_000174734.1	WP_000174734.1		nucleotidyltransferase domain-containing protein		69720102	F0316_RS08075	768	255	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1743178	1743744	+					yeiP	69720103	F0316_RS08080	567		old_locus_tag=F0316_08080
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1743178	1743744	+	WP_001123591.1	WP_001123591.1		elongation factor P-like protein YeiP	yeiP	69720103	F0316_RS08080	567	188	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1743749	1744069	+						69720104	F0316_RS08085	321		old_locus_tag=F0316_08085
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1743749	1744069	+	WP_000818872.1	WP_000818872.1		HI1450 family dsDNA-mimic protein		69720104	F0316_RS08085	321	106	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1744208	1745155	+						69720105	F0316_RS08090	948		old_locus_tag=F0316_08090
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1744208	1745155	+	WP_149560390.1	WP_149560390.1		DUF3187 family protein		69720105	F0316_RS08090	948	315	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1745271	1745981	+					hutC	69720106	F0316_RS08095	711		old_locus_tag=F0316_08095
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1745271	1745981	+	WP_033928387.1	WP_033928387.1		histidine utilization repressor	hutC	69720106	F0316_RS08095	711	236	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1746085	1747293	+					hutI	69720107	F0316_RS08100	1209		old_locus_tag=F0316_08100
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1746085	1747293	+	WP_149560391.1	WP_149560391.1		imidazolonepropionase	hutI	69720107	F0316_RS08100	1209	402	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1747283	1748305	+					hutG	69720108	F0316_RS08105	1023		old_locus_tag=F0316_08105
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1747283	1748305	+	WP_149560392.1	WP_149560392.1		formimidoylglutamase	hutG	69720108	F0316_RS08105	1023	340	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1748324	1750021	+						69720109	F0316_RS08110	1698		old_locus_tag=F0316_08110
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1748324	1750021	+	WP_149560393.1	WP_149560393.1		urocanate hydratase		69720109	F0316_RS08110	1698	565	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1750033	1751568	+					hutH	69720110	F0316_RS08115	1536		old_locus_tag=F0316_08115
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1750033	1751568	+	WP_148553711.1	WP_148553711.1		histidine ammonia-lyase	hutH	69720110	F0316_RS08115	1536	511	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1751728	1752453	+						69720111	F0316_RS08120	726		old_locus_tag=F0316_08120
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1751728	1752453	+	WP_148553710.1	WP_148553710.1		DUF3581 domain-containing protein		69720111	F0316_RS08120	726	241	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1752529	1753740	-					vesB	69720112	F0316_RS08125	1212		old_locus_tag=F0316_08125
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1752529	1753740	-	WP_059260372.1	WP_059260372.1		GlyGly-anchored extracellular serine protease VesB	vesB	69720112	F0316_RS08125	1212	403	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1753991	1754452	-						69720113	F0316_RS08130	462		old_locus_tag=F0316_08130
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1753991	1754452	-	WP_000792733.1	WP_000792733.1		isoprenylcysteine carboxylmethyltransferase family protein		69720113	F0316_RS08130	462	153	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1754508	1757543	-						69720114	F0316_RS08135	3036		old_locus_tag=F0316_08135
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1754508	1757543	-	WP_172625995.1	WP_172625995.1		FAD-binding oxidoreductase		69720114	F0316_RS08135	3036	1011	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1757756	1758439	+						69720115	F0316_RS08140	684		old_locus_tag=F0316_08140
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1757756	1758439	+	WP_000742113.1	WP_000742113.1		DUF3334 family protein		69720115	F0316_RS08140	684	227	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1758575	1759258	+						69720116	F0316_RS08145	684		old_locus_tag=F0316_08145
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1758575	1759258	+	WP_000360767.1	WP_000360767.1		DUF2786 domain-containing protein		69720116	F0316_RS08145	684	227	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1759361	1760029	+						69720117	F0316_RS08150	669		old_locus_tag=F0316_08150
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1759361	1760029	+	WP_001927630.1	WP_001927630.1		OmpA family protein		69720117	F0316_RS08150	669	222	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1760130	1761146	+						69720118	F0316_RS08155	1017		old_locus_tag=F0316_08155
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1760130	1761146	+	WP_001239595.1	WP_001239595.1		J domain-containing protein		69720118	F0316_RS08155	1017	338	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1761297	1761479	+						69720119	F0316_RS08160	183		old_locus_tag=F0316_08160
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1761297	1761479	+	WP_000493165.1	WP_000493165.1		hypothetical protein		69720119	F0316_RS08160	183	60	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1761771	1762169	+						69720120	F0316_RS08165	399		old_locus_tag=F0316_08165
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1761771	1762169	+	WP_001914771.1	WP_001914771.1		hypothetical protein		69720120	F0316_RS08165	399	132	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1762335	1763441	+						69720121	F0316_RS08170	1107		old_locus_tag=F0316_08170
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1762335	1763441	+	WP_149560395.1	WP_149560395.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase		69720121	F0316_RS08170	1107	368	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1763643	1763993	-						69720122	F0316_RS08175	351		old_locus_tag=F0316_08175
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1763643	1763993	-	WP_000460959.1	WP_000460959.1		hypothetical protein		69720122	F0316_RS08175	351	116	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1764459	1766147	+						69720123	F0316_RS08180	1689		old_locus_tag=F0316_08180
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1764459	1766147	+	WP_001058123.1	WP_001058123.1		NAD-dependent malic enzyme		69720123	F0316_RS08180	1689	562	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1766190	1766519	+						69720124	F0316_RS08185	330		old_locus_tag=F0316_08185
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1766190	1766519	+	WP_001175901.1	WP_001175901.1		DUF3392 domain-containing protein		69720124	F0316_RS08185	330	109	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1766492	1767256	+						69720125	F0316_RS08190	765		old_locus_tag=F0316_08190
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1766492	1767256	+	WP_000536856.1	WP_000536856.1		vancomycin high temperature exclusion protein		69720125	F0316_RS08190	765	254	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1767357	1768688	-						69720126	F0316_RS08195	1332		old_locus_tag=F0316_08195
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1767357	1768688	-	WP_149560396.1	WP_149560396.1		GGDEF domain-containing protein		69720126	F0316_RS08195	1332	443	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1768948	1770189	-						69720127	F0316_RS08200	1242		old_locus_tag=F0316_08200
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1768948	1770189	-	WP_172625996.1	WP_172625996.1		cysteine desulfurase-like protein		69720127	F0316_RS08200	1242	413	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1770173	1770829	-						69720128	F0316_RS08205	657		old_locus_tag=F0316_08205
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1770173	1770829	-	WP_000946297.1	WP_000946297.1		2OG-Fe dioxygenase family protein		69720128	F0316_RS08205	657	218	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1771307	1772263	+					trxB	69720129	F0316_RS08210	957		old_locus_tag=F0316_08210
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1771307	1772263	+	WP_000073135.1	WP_000073135.1		thioredoxin-disulfide reductase	trxB	69720129	F0316_RS08210	957	318	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1772383	1774170	+					cydD	69720130	F0316_RS08215	1788		old_locus_tag=F0316_08215
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1772383	1774170	+	WP_002043697.1	WP_002043697.1		cysteine/glutathione ABC transporter permease/ATP-binding protein CydD	cydD	69720130	F0316_RS08215	1788	595	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1774163	1775884	+					cydC	69720131	F0316_RS08220	1722		old_locus_tag=F0316_08220
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1774163	1775884	+	WP_059260366.1	WP_059260366.1		cysteine/glutathione ABC transporter ATP-binding protein/permease CydC	cydC	69720131	F0316_RS08220	1722	573	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1776035	1777000	-					rluB	69720132	F0316_RS08225	966		old_locus_tag=F0316_08225
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1776035	1777000	-	WP_001291245.1	WP_001291245.1		23S rRNA pseudouridine(2605) synthase RluB	rluB	69720132	F0316_RS08225	966	321	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1777133	1777753	-						69720133	F0316_RS08230	621		old_locus_tag=F0316_08230
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1777133	1777753	-	WP_000077260.1	WP_000077260.1		threonylcarbamoyl-AMP synthase		69720133	F0316_RS08230	621	206	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1777756	1778628	-						69720134	F0316_RS08235	873		old_locus_tag=F0316_08235
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1777756	1778628	-	WP_001217214.1	WP_001217214.1		PHP domain-containing protein		69720134	F0316_RS08235	873	290	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1778693	1778830	+						69720135	F0316_RS08240	138		old_locus_tag=F0316_08240
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1778693	1778830	+	WP_001880954.1	WP_001880954.1		hypothetical protein		69720135	F0316_RS08240	138	45	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1778964	1780535	+						69720136	F0316_RS08245	1572		old_locus_tag=F0316_08245
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1778964	1780535	+	WP_001030224.1	WP_001030224.1		anthranilate synthase component 1		69720136	F0316_RS08245	1572	523	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1780538	1781143	+						69720137	F0316_RS08250	606		old_locus_tag=F0316_08250
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1780538	1781143	+	WP_172625997.1	WP_172625997.1		aminodeoxychorismate/anthranilate synthase component II		69720137	F0316_RS08250	606	201	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1781164	1782162	+					trpD	69720138	F0316_RS08255	999		old_locus_tag=F0316_08255
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1781164	1782162	+	WP_149560398.1	WP_149560398.1		anthranilate phosphoribosyltransferase	trpD	69720138	F0316_RS08255	999	332	
