# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1927859	1929163	+	WP_164648550.1	WP_164648550.1		alpha/beta fold hydrolase			GT360_RS09065	1305	434	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1929268	1930629	+							GT360_RS09070	1362		old_locus_tag=GT360_09075
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1929268	1930629	+	WP_164648551.1	WP_164648551.1		helix-turn-helix domain-containing protein			GT360_RS09070	1362	453	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1930629	1931102	+							GT360_RS09075	474		old_locus_tag=GT360_09080
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1930629	1931102	+	WP_164648552.1	WP_164648552.1		methylated-DNA--[protein]-cysteine S-methyltransferase			GT360_RS09075	474	157	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1931379	1932638	+							GT360_RS09080	1260		old_locus_tag=GT360_09085
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1931379	1932638	+	WP_164648553.1	WP_164648553.1		dicarboxylate/amino acid:cation symporter			GT360_RS09080	1260	419	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1932746	1934209	+							GT360_RS09085	1464		old_locus_tag=GT360_09090
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1932746	1934209	+	WP_164648554.1	WP_164648554.1		DNA photolyase family protein			GT360_RS09085	1464	487	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1934323	1934868	+							GT360_RS09090	546		old_locus_tag=GT360_09095
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1934323	1934868	+	WP_164648555.1	WP_164648555.1		septation protein A			GT360_RS09090	546	181	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1934875	1935273	+					yciA		GT360_RS09095	399		old_locus_tag=GT360_09100
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1934875	1935273	+	WP_164648556.1	WP_164648556.1		acyl-CoA thioester hydrolase YciA	yciA		GT360_RS09095	399	132	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1935304	1935600	+							GT360_RS09100	297		old_locus_tag=GT360_09105
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1935304	1935600	+	WP_164648557.1	WP_164648557.1		YciI family protein			GT360_RS09100	297	98	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1935603	1935980	+							GT360_RS09105	378		old_locus_tag=GT360_09110
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1935603	1935980	+	WP_164648558.1	WP_164648558.1		GspS/AspS pilotin family protein			GT360_RS09105	378	125	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1936118	1936678	+							GT360_RS09110	561		old_locus_tag=GT360_09115
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1936118	1936678	+	WP_164648559.1	WP_164648559.1		phaC PHA synthase			GT360_RS09110	561	186	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1936727	1937278	-							GT360_RS09115	552		old_locus_tag=GT360_09120
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1936727	1937278	-	WP_164648560.1	WP_164648560.1		NUDIX hydrolase			GT360_RS09115	552	183	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1937435	1938172	+							GT360_RS09120	738		old_locus_tag=GT360_09125
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1937435	1938172	+	WP_164649632.1	WP_164649632.1		dienelactone hydrolase family protein			GT360_RS09120	738	245	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1938237	1938614	-							GT360_RS09125	378		old_locus_tag=GT360_09130
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1938237	1938614	-	WP_164648561.1	WP_164648561.1		VOC family protein			GT360_RS09125	378	125	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1938657	1939448	-							GT360_RS09130	792		old_locus_tag=GT360_09135
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1938657	1939448	-	WP_164648562.1	WP_164648562.1		ABC transporter permease			GT360_RS09130	792	263	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1939597	1940301	+							GT360_RS09135	705		old_locus_tag=GT360_09140
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1939597	1940301	+	WP_164648563.1	WP_164648563.1		aspartate/glutamate racemase family protein			GT360_RS09135	705	234	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1940378	1941034	+							GT360_RS09140	657		old_locus_tag=GT360_09145
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1940378	1941034	+	WP_164648564.1	WP_164648564.1		nitroreductase family protein			GT360_RS09140	657	218	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1941084	1941989	-							GT360_RS09145	906		old_locus_tag=GT360_09150
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1941084	1941989	-	WP_164648565.1	WP_164648565.1		manganese-dependent inorganic pyrophosphatase			GT360_RS09145	906	301	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1942165	1943901	-							GT360_RS09150	1737		old_locus_tag=GT360_09155
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1942165	1943901	-	WP_164648567.1	WP_164648567.1		alpha-galactosidase			GT360_RS09150	1737	578	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1944123	1945094	-							GT360_RS09155	972		old_locus_tag=GT360_09160
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1944123	1945094	-	WP_204274525.1	WP_204274525.1		lytic murein transglycosylase			GT360_RS09155	972	323	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1945146	1945421	-							GT360_RS09160	276		old_locus_tag=GT360_09165
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1945146	1945421	-	WP_164648568.1	WP_164648568.1		YcgL domain-containing protein			GT360_RS09160	276	91	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1945584	1946246	+					minC		GT360_RS09165	663		old_locus_tag=GT360_09170
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1945584	1946246	+	WP_164648569.1	WP_164648569.1		septum site-determining protein MinC	minC		GT360_RS09165	663	220	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1946266	1947078	+					minD		GT360_RS09170	813		old_locus_tag=GT360_09175
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1946266	1947078	+	WP_164648571.1	WP_164648571.1		septum site-determining protein MinD	minD		GT360_RS09170	813	270	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1947085	1947345	+					minE		GT360_RS09175	261		old_locus_tag=GT360_09180
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1947085	1947345	+	WP_164648572.1	WP_164648572.1		cell division topological specificity factor MinE	minE		GT360_RS09175	261	86	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1947414	1948508	-					serC		GT360_RS09180	1095		old_locus_tag=GT360_09185
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1947414	1948508	-	WP_164649634.1	WP_164649634.1		3-phosphoserine/phosphohydroxythreonine transaminase	serC		GT360_RS09180	1095	364	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1948658	1949914	-							GT360_RS09185	1257		old_locus_tag=GT360_09190
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1948658	1949914	-	WP_164648573.1	WP_164648573.1		DUF945 family protein			GT360_RS09185	1257	418	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1950099	1952039	+							GT360_RS09190	1941		old_locus_tag=GT360_09195
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1950099	1952039	+	WP_164648574.1	WP_164648574.1		ATP-binding protein			GT360_RS09190	1941	646	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1952036	1952533	+							GT360_RS09195	498		old_locus_tag=GT360_09200
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1952036	1952533	+	WP_164648575.1	WP_164648575.1		response regulator			GT360_RS09195	498	165	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1952722	1953264	+							GT360_RS09200	543		old_locus_tag=GT360_09205
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1952722	1953264	+	WP_164648576.1	WP_164648576.1		hypothetical protein			GT360_RS09200	543	180	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1953319	1953900	-							GT360_RS09205	582		old_locus_tag=GT360_09210
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1953319	1953900	-	WP_164648577.1	WP_164648577.1		TfoX/Sxy family DNA transformation protein			GT360_RS09205	582	193	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1954405	1955325	+							GT360_RS09210	921		old_locus_tag=GT360_09215
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1954405	1955325	+	WP_164648578.1	WP_164648578.1		HDOD domain-containing protein			GT360_RS09210	921	306	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1955356	1956261	+							GT360_RS09215	906		old_locus_tag=GT360_09220
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1955356	1956261	+	WP_164648579.1	WP_164648579.1		lysine exporter LysO family protein			GT360_RS09215	906	301	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1956292	1956810	+							GT360_RS09220	519		old_locus_tag=GT360_09225
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1956292	1956810	+	WP_164648580.1	WP_164648580.1		hypothetical protein			GT360_RS09220	519	172	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1956917	1958578	+					panP		GT360_RS09225	1662		old_locus_tag=GT360_09230
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1956917	1958578	+	WP_164648581.1	WP_164648581.1		putative pyridoxal-dependent aspartate 1-decarboxylase	panP		GT360_RS09225	1662	553	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1958897	1959751	+							GT360_RS09230	855		old_locus_tag=GT360_09235
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1958897	1959751	+	WP_164648582.1	WP_164648582.1		MurR/RpiR family transcriptional regulator			GT360_RS09230	855	284	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1959816	1961057	-							GT360_RS09235	1242		old_locus_tag=GT360_09240
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1959816	1961057	-	WP_164648583.1	WP_164648583.1		iron-containing alcohol dehydrogenase			GT360_RS09235	1242	413	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1961298	1961561	+							GT360_RS09240	264		old_locus_tag=GT360_09245
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1961298	1961561	+	WP_164648584.1	WP_164648584.1		GrxA family glutaredoxin			GT360_RS09240	264	87	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1961764	1963446	+							GT360_RS09245	1683		old_locus_tag=GT360_09250
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1961764	1963446	+	WP_164648585.1	WP_164648585.1		aspartate:alanine antiporter			GT360_RS09245	1683	560	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1963515	1964150	-					hisIE		GT360_RS09250	636		old_locus_tag=GT360_09255
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1963515	1964150	-	WP_164648586.1	WP_164648586.1		bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE	hisIE		GT360_RS09250	636	211	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1964147	1964920	-					hisF		GT360_RS09255	774		old_locus_tag=GT360_09260
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1964147	1964920	-	WP_164648587.1	WP_164648587.1		imidazole glycerol phosphate synthase subunit HisF	hisF		GT360_RS09255	774	257	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1965112	1966911	-							GT360_RS09260	1800		old_locus_tag=GT360_09265
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1965112	1966911	-	WP_164648588.1	WP_164648588.1		ABC transporter ATP-binding protein/permease			GT360_RS09260	1800	599	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1966997	1967539	-					hutZ		GT360_RS09265	543		old_locus_tag=GT360_09270
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1966997	1967539	-	WP_164648589.1	WP_164648589.1		heme utilization protein HutZ	hutZ		GT360_RS09265	543	180	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1967555	1968073	-					hutX		GT360_RS09270	519		old_locus_tag=GT360_09275
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1967555	1968073	-	WP_164648590.1	WP_164648590.1		heme utilization cystosolic carrier protein HutX	hutX		GT360_RS09270	519	172	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1968155	1969525	-					hutW		GT360_RS09275	1371		old_locus_tag=GT360_09280
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1968155	1969525	-	WP_164648591.1	WP_164648591.1		heme anaerobic degradation radical SAM methyltransferase ChuW/HutW	hutW		GT360_RS09275	1371	456	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1969722	1970576	+							GT360_RS09280	855		old_locus_tag=GT360_09285
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1969722	1970576	+	WP_164648592.1	WP_164648592.1		ABC transporter substrate-binding protein			GT360_RS09280	855	284	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1970576	1971619	+							GT360_RS09285	1044		old_locus_tag=GT360_09290
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1970576	1971619	+	WP_164648593.1	WP_164648593.1		iron ABC transporter permease			GT360_RS09285	1044	347	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1971616	1972383	+							GT360_RS09290	768		old_locus_tag=GT360_09295
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1971616	1972383	+	WP_164648594.1	WP_164648594.1		heme ABC transporter ATP-binding protein			GT360_RS09290	768	255	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1972402	1973043	+							GT360_RS09295	642		old_locus_tag=GT360_09300
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1972402	1973043	+	WP_164648595.1	WP_164648595.1		SDR family NAD(P)-dependent oxidoreductase			GT360_RS09295	642	213	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1973161	1975128	+							GT360_RS09300	1968		old_locus_tag=GT360_09305
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1973161	1975128	+	WP_164648596.1	WP_164648596.1		TonB-dependent receptor			GT360_RS09300	1968	655	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1975155	1976243	+							GT360_RS09305	1089		old_locus_tag=GT360_09310
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1975155	1976243	+	WP_164648597.1	WP_164648597.1		hypothetical protein			GT360_RS09305	1089	362	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1976385	1977077	+							GT360_RS09310	693		old_locus_tag=GT360_09315
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1976385	1977077	+	WP_164648598.1	WP_164648598.1		DNA-3-methyladenine glycosylase I			GT360_RS09310	693	230	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1977210	1977647	+							GT360_RS09315	438		old_locus_tag=GT360_09320
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1977210	1977647	+	WP_164648599.1	WP_164648599.1		GNAT family N-acetyltransferase			GT360_RS09315	438	145	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1977741	1978475	-					hisA		GT360_RS09320	735		old_locus_tag=GT360_09325
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1977741	1978475	-	WP_164648600.1	WP_164648600.1		1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	hisA		GT360_RS09320	735	244	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1978495	1979109	-					hisH		GT360_RS09325	615		old_locus_tag=GT360_09330
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1978495	1979109	-	WP_164648601.1	WP_164648601.1		imidazole glycerol phosphate synthase subunit HisH	hisH		GT360_RS09325	615	204	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1979122	1980195	-					hisB		GT360_RS09330	1074		old_locus_tag=GT360_09335
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1979122	1980195	-	WP_164648602.1	WP_164648602.1		bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB	hisB		GT360_RS09330	1074	357	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1980289	1981329	-					hisC		GT360_RS09335	1041		old_locus_tag=GT360_09340
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1980289	1981329	-	WP_164648603.1	WP_164648603.1		histidinol-phosphate transaminase	hisC		GT360_RS09335	1041	346	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1981329	1982624	-					hisD		GT360_RS09340	1296		old_locus_tag=GT360_09345
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1981329	1982624	-	WP_164648604.1	WP_164648604.1		histidinol dehydrogenase	hisD		GT360_RS09340	1296	431	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1982629	1983525	-					hisG		GT360_RS09345	897		old_locus_tag=GT360_09350
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1982629	1983525	-	WP_164648605.1	WP_164648605.1		ATP phosphoribosyltransferase	hisG		GT360_RS09345	897	298	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1983832	1985214	-							GT360_RS09350	1383		old_locus_tag=GT360_09355
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1983832	1985214	-	WP_164648606.1	WP_164648606.1		PAS domain S-box protein			GT360_RS09350	1383	460	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1985227	1988574	-							GT360_RS09355	3348		old_locus_tag=GT360_09360
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1985227	1988574	-	WP_164648607.1	WP_164648607.1		ATP-binding protein			GT360_RS09355	3348	1115	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1988715	1990391	+							GT360_RS09360	1677		old_locus_tag=GT360_09365
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1988715	1990391	+	WP_164648608.1	WP_164648608.1		response regulator			GT360_RS09360	1677	558	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1990394	1991584	+							GT360_RS09365	1191		old_locus_tag=GT360_09370
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1990394	1991584	+	WP_164648609.1	WP_164648609.1		EAL domain-containing response regulator			GT360_RS09365	1191	396	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1991603	1992310	+							GT360_RS09370	708		old_locus_tag=GT360_09375
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1991603	1992310	+	WP_164648610.1	WP_164648610.1		Crp/Fnr family transcriptional regulator			GT360_RS09370	708	235	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1992354	1993793	-							GT360_RS09375	1440		old_locus_tag=GT360_09380
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1992354	1993793	-	WP_164648611.1	WP_164648611.1		amidohydrolase			GT360_RS09375	1440	479	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1994013	1994705	+					imuA		GT360_RS09380	693		old_locus_tag=GT360_09385
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1994013	1994705	+	WP_164648612.1	WP_164648612.1		translesion DNA synthesis-associated protein ImuA	imuA		GT360_RS09380	693	230	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1994708	1996132	+							GT360_RS09385	1425		old_locus_tag=GT360_09390
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1994708	1996132	+	WP_164648613.1	WP_164648613.1		DNA polymerase Y family protein			GT360_RS09385	1425	474	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1996148	1999219	+							GT360_RS09390	3072		old_locus_tag=GT360_09395
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1996148	1999219	+	WP_164648614.1	WP_164648614.1		error-prone DNA polymerase			GT360_RS09390	3072	1023	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1999303	1999545	+							GT360_RS09395	243		old_locus_tag=GT360_09400
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1999303	1999545	+	WP_164648615.1	WP_164648615.1		hypothetical protein			GT360_RS09395	243	80	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1999611	2000723	+							GT360_RS09400	1113		old_locus_tag=GT360_09405
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	1999611	2000723	+	WP_164648616.1	WP_164648616.1		sel1 repeat family protein			GT360_RS09400	1113	370	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	2000752	2001012	-							GT360_RS09405	261		old_locus_tag=GT360_09410
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	2000752	2001012	-	WP_164648617.1	WP_164648617.1		DUF5062 family protein			GT360_RS09405	261	86	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	2001108	2002907	-							GT360_RS09410	1800		old_locus_tag=GT360_09415
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	2001108	2002907	-	WP_239502543.1	WP_239502543.1		hypothetical protein			GT360_RS09410	1800	599	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	2003253	2003546	+							GT360_RS09415	294		old_locus_tag=GT360_09420
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	2003253	2003546	+	WP_164648618.1	WP_164648618.1		hypothetical protein			GT360_RS09415	294	97	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	2003662	2004000	+							GT360_RS09420	339		old_locus_tag=GT360_09425
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	2003662	2004000	+	WP_164648619.1	WP_164648619.1		cytosolic protein			GT360_RS09420	339	112	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	2004156	2004695	-					ycfP		GT360_RS09425	540		old_locus_tag=GT360_09430
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	2004156	2004695	-	WP_164648620.1	WP_164648620.1		alpha/beta hydrolase YcfP	ycfP		GT360_RS09425	540	179	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	2005105	2005695	-					lpoB		GT360_RS09430	591		old_locus_tag=GT360_09435
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	2005105	2005695	-	WP_164648621.1	WP_164648621.1		penicillin-binding protein activator LpoB	lpoB		GT360_RS09430	591	196	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	2005770	2006153	-							GT360_RS09435	384		old_locus_tag=GT360_09440
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	1	NZ_CP047475.1	2005770	2006153	-	WP_164648622.1	WP_164648622.1		DUF1425 domain-containing protein			GT360_RS09435	384	127	
