# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1797585	1798586	+							BSQ33_RS08115	1002		old_locus_tag=BSQ33_08165
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1797585	1798586	+	WP_088133826.1	WP_088133826.1		alpha/beta fold hydrolase			BSQ33_RS08115	1002	333	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1798759	1799580	+							BSQ33_RS08120	822		old_locus_tag=BSQ33_08170
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1798759	1799580	+	WP_021021165.1	WP_021021165.1		Cof-type HAD-IIB family hydrolase			BSQ33_RS08120	822	273	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1799703	1803188	-							BSQ33_RS08125	3486		old_locus_tag=BSQ33_08175
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1799703	1803188	-	WP_198298084.1	WP_198298084.1		non-ribosomal peptide synthetase			BSQ33_RS08125	3486	1161	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1803202	1803414	-							BSQ33_RS08130	213		old_locus_tag=BSQ33_08180
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1803202	1803414	-	WP_021021167.1	WP_021021167.1		MbtH family protein			BSQ33_RS08130	213	70	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1803466	1804155	-							BSQ33_RS08135	690		old_locus_tag=BSQ33_08185
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1803466	1804155	-	WP_021021168.1	WP_021021168.1		4'-phosphopantetheinyl transferase superfamily protein			BSQ33_RS08135	690	229	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1804572	1805024	-							BSQ33_RS08145	453		old_locus_tag=BSQ33_08195
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1804572	1805024	-	WP_021021170.1	WP_021021170.1		EVE domain-containing protein			BSQ33_RS08145	453	150	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1805085	1806098	+							BSQ33_RS08150	1014		old_locus_tag=BSQ33_08200
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1805085	1806098	+	WP_021021171.1	WP_021021171.1		hypothetical protein			BSQ33_RS08150	1014	337	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1806095	1806775	+							BSQ33_RS08155	681		old_locus_tag=BSQ33_08205
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1806095	1806775	+	WP_021021172.1	WP_021021172.1		DTW domain-containing protein			BSQ33_RS08155	681	226	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1806797	1807513	-					yigB		BSQ33_RS08160	717		old_locus_tag=BSQ33_08210
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1806797	1807513	-	WP_021021173.1	WP_021021173.1		5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB	yigB		BSQ33_RS08160	717	238	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1807517	1808446	-					xerC		BSQ33_RS08165	930		old_locus_tag=BSQ33_08215
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1807517	1808446	-	WP_088133828.1	WP_088133828.1		tyrosine recombinase XerC	xerC		BSQ33_RS08165	930	309	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1808484	1809170	-							BSQ33_RS08170	687		old_locus_tag=BSQ33_08220
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1808484	1809170	-	WP_088133829.1	WP_088133829.1		DUF484 family protein			BSQ33_RS08170	687	228	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1809213	1810043	-					dapF		BSQ33_RS08175	831		old_locus_tag=BSQ33_08225
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1809213	1810043	-	WP_021021176.1	WP_021021176.1		diaminopimelate epimerase	dapF		BSQ33_RS08175	831	276	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1810052	1811305	-					lysA		BSQ33_RS08180	1254		old_locus_tag=BSQ33_08230
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1810052	1811305	-	WP_021021177.1	WP_021021177.1		diaminopimelate decarboxylase	lysA		BSQ33_RS08180	1254	417	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1811336	1811455	-							BSQ33_RS08185	120		old_locus_tag=BSQ33_08235
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1811336	1811455	-	WP_072959588.1	WP_072959588.1		lipoprotein			BSQ33_RS08185	120	39	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1811532	1811846	+					cyaY		BSQ33_RS08190	315		old_locus_tag=BSQ33_08240
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1811532	1811846	+	WP_021021178.1	WP_021021178.1		iron donor protein CyaY	cyaY		BSQ33_RS08190	315	104	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1811976	1814510	-							BSQ33_RS08195	2535		old_locus_tag=BSQ33_08245
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1811976	1814510	-	WP_088133830.1	WP_088133830.1		class I adenylate cyclase			BSQ33_RS08195	2535	844	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1814925	1815863	+					hemC		BSQ33_RS08200	939		old_locus_tag=BSQ33_08250
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1814925	1815863	+	WP_021021180.1	WP_021021180.1		hydroxymethylbilane synthase	hemC		BSQ33_RS08200	939	312	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1815866	1816618	+							BSQ33_RS08205	753		old_locus_tag=BSQ33_08255
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1815866	1816618	+	WP_088133831.1	WP_088133831.1		uroporphyrinogen-III synthase			BSQ33_RS08205	753	250	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1816615	1817769	+							BSQ33_RS08210	1155		old_locus_tag=BSQ33_08260
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1816615	1817769	+	WP_021021182.1	WP_021021182.1		uroporphyrinogen-III C-methyltransferase			BSQ33_RS08210	1155	384	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1817769	1818953	+							BSQ33_RS08215	1185		old_locus_tag=BSQ33_08265
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1817769	1818953	+	WP_088133832.1	WP_088133832.1		heme biosynthesis protein HemY			BSQ33_RS08215	1185	394	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1819097	1820482	-					hemN		BSQ33_RS08220	1386		old_locus_tag=BSQ33_08270
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1819097	1820482	-	WP_021021184.1	WP_021021184.1		oxygen-independent coproporphyrinogen III oxidase	hemN		BSQ33_RS08220	1386	461	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1820624	1821112	-							BSQ33_RS08225	489		old_locus_tag=BSQ33_08275
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1820624	1821112	-	WP_021021185.1	WP_021021185.1		DUF2489 domain-containing protein			BSQ33_RS08225	489	162	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1821125	1821673	-							BSQ33_RS08230	549		old_locus_tag=BSQ33_08280
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1821125	1821673	-	WP_088133833.1	WP_088133833.1		GTPase-activating protein			BSQ33_RS08230	549	182	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1821673	1822311	-							BSQ33_RS08235	639		old_locus_tag=BSQ33_08285
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1821673	1822311	-	WP_088133834.1	WP_088133834.1		class I SAM-dependent methyltransferase			BSQ33_RS08235	639	212	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1823163	1823816	+					yihA		BSQ33_RS08245	654		old_locus_tag=BSQ33_08295
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1823163	1823816	+	WP_027694312.1	WP_027694312.1		ribosome biogenesis GTP-binding protein YihA/YsxC	yihA		BSQ33_RS08245	654	217	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1824548	1827319	-					polA		BSQ33_RS08250	2772		old_locus_tag=BSQ33_08300
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1824548	1827319	-	WP_021021192.1	WP_021021192.1		DNA polymerase I	polA		BSQ33_RS08250	2772	923	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1828026	1829072	-					hemB		BSQ33_RS08255	1047		old_locus_tag=BSQ33_08305
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1828026	1829072	-	WP_021021193.1	WP_021021193.1		porphobilinogen synthase	hemB		BSQ33_RS08255	1047	348	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1829411	1830175	+							BSQ33_RS08260	765		old_locus_tag=BSQ33_08310
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1829411	1830175	+	WP_088133835.1	WP_088133835.1		TatD family hydrolase			BSQ33_RS08260	765	254	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1830233	1830982	-					tatC		BSQ33_RS08265	750		old_locus_tag=BSQ33_08315
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1830233	1830982	-	WP_021021195.1	WP_021021195.1		twin-arginine translocase subunit TatC	tatC		BSQ33_RS08265	750	249	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1831096	1831419	-					tatB		BSQ33_RS08270	324		old_locus_tag=BSQ33_08320
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1831096	1831419	-	WP_021021196.1	WP_021021196.1		Sec-independent protein translocase protein TatB	tatB		BSQ33_RS08270	324	107	
gene	pseudogene	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1831492	1831650	-					tatA		BSQ33_RS08275	159		partial;pseudo;old_locus_tag=BSQ33_08325
CDS	without_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1831492	1831650	-				twin-arginine translocase TatA/TatE family subunit	tatA		BSQ33_RS08275	159		partial;pseudo
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1831696	1833333	-					ubiB		BSQ33_RS08280	1638		old_locus_tag=BSQ33_08330
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1831696	1833333	-	WP_021021198.1	WP_021021198.1		ubiquinone biosynthesis regulatory protein kinase UbiB	ubiB		BSQ33_RS08280	1638	545	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1833330	1833935	-							BSQ33_RS08285	606		old_locus_tag=BSQ33_08335
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1833330	1833935	-	WP_021021199.1	WP_021021199.1		SCP2 domain-containing protein			BSQ33_RS08285	606	201	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1833949	1834701	-					ubiE		BSQ33_RS08290	753		old_locus_tag=BSQ33_08340
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1833949	1834701	-	WP_088134557.1	WP_088134557.1		bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE	ubiE		BSQ33_RS08290	753	250	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1834858	1836423	-					rmuC		BSQ33_RS08295	1566		old_locus_tag=BSQ33_08345
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1834858	1836423	-	WP_021021201.1	WP_021021201.1		DNA recombination protein RmuC	rmuC		BSQ33_RS08295	1566	521	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1836520	1836753	-							BSQ33_RS08300	234		old_locus_tag=BSQ33_08350
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1836520	1836753	-	WP_088133836.1	WP_088133836.1		hypothetical protein			BSQ33_RS08300	234	77	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1837030	1837938	+							BSQ33_RS08305	909		old_locus_tag=BSQ33_08355
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1837030	1837938	+	WP_027694313.1	WP_027694313.1		DMT family transporter			BSQ33_RS08305	909	302	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1837987	1838823	-					araC		BSQ33_RS08310	837		old_locus_tag=BSQ33_08360
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1837987	1838823	-	WP_021021204.1	WP_021021204.1		arabinose operon transcriptional regulator AraC	araC		BSQ33_RS08310	837	278	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1838984	1839508	-							BSQ33_RS08315	525		old_locus_tag=BSQ33_08365
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1838984	1839508	-	WP_232471912.1	WP_232471912.1		hypothetical protein			BSQ33_RS08315	525	174	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1839554	1841056	-					araA		BSQ33_RS08320	1503		old_locus_tag=BSQ33_08370
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1839554	1841056	-	WP_021021206.1	WP_021021206.1		L-arabinose isomerase	araA		BSQ33_RS08320	1503	500	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1841066	1841767	-							BSQ33_RS08325	702		old_locus_tag=BSQ33_08375
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1841066	1841767	-	WP_088134558.1	WP_088134558.1		L-ribulose-5-phosphate 4-epimerase			BSQ33_RS08325	702	233	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1841824	1843542	-							BSQ33_RS08330	1719		old_locus_tag=BSQ33_08380
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1841824	1843542	-	WP_088133837.1	WP_088133837.1		ribulokinase			BSQ33_RS08330	1719	572	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1844041	1845045	+							BSQ33_RS08335	1005		old_locus_tag=BSQ33_08385
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1844041	1845045	+	WP_021021209.1	WP_021021209.1		arabinose ABC transporter substrate-binding protein			BSQ33_RS08335	1005	334	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1845100	1846617	+					araG		BSQ33_RS08340	1518		old_locus_tag=BSQ33_08390
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1845100	1846617	+	WP_021021210.1	WP_021021210.1		L-arabinose ABC transporter ATP-binding protein AraG	araG		BSQ33_RS08340	1518	505	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1846630	1847619	+					araH		BSQ33_RS08345	990		old_locus_tag=BSQ33_08395
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1846630	1847619	+	WP_021021211.1	WP_021021211.1		L-arabinose ABC transporter permease AraH	araH		BSQ33_RS08345	990	329	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1847929	1848276	+							BSQ33_RS08350	348		old_locus_tag=BSQ33_08400
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1847929	1848276	+	WP_088133838.1	WP_088133838.1		aldehyde-activating protein			BSQ33_RS08350	348	115	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1848371	1848646	-							BSQ33_RS21970	276		old_locus_tag=BSQ33_08405
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1848371	1848646	-	WP_021021212.1	WP_021021212.1		hypothetical protein			BSQ33_RS21970	276	91	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1848963	1849283	+							BSQ33_RS08360	321		old_locus_tag=BSQ33_08410
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1848963	1849283	+	WP_088133839.1	WP_088133839.1		antibiotic biosynthesis monooxygenase			BSQ33_RS08360	321	106	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1849378	1850010	+					catB		BSQ33_RS08365	633		old_locus_tag=BSQ33_08415
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1849378	1850010	+	WP_088133840.1	WP_088133840.1		type B chloramphenicol O-acetyltransferase	catB		BSQ33_RS08365	633	210	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1850769	1851647	-							BSQ33_RS08375	879		old_locus_tag=BSQ33_08425
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1850769	1851647	-	WP_021021216.1	WP_021021216.1		LysR family transcriptional regulator			BSQ33_RS08375	879	292	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1851773	1852981	+							BSQ33_RS08380	1209		old_locus_tag=BSQ33_08430
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1851773	1852981	+	WP_088133842.1	WP_088133842.1		tetratricopeptide repeat protein 38 family protein			BSQ33_RS08380	1209	402	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1852988	1853977	+							BSQ33_RS08385	990		old_locus_tag=BSQ33_08435
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1852988	1853977	+	WP_088133843.1	WP_088133843.1		DMT family transporter			BSQ33_RS08385	990	329	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1854099	1862144	-							BSQ33_RS08390	8046		old_locus_tag=BSQ33_08440
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1854099	1862144	-	WP_088133844.1	WP_088133844.1		non-ribosomal peptide synthetase			BSQ33_RS08390	8046	2681	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1862829	1864406	-							BSQ33_RS08395	1578		old_locus_tag=BSQ33_08445
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1862829	1864406	-	WP_021021220.1	WP_021021220.1		acetolactate synthase large subunit			BSQ33_RS08395	1578	525	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1864682	1865503	-					queF		BSQ33_RS08400	822		old_locus_tag=BSQ33_08450
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1864682	1865503	-	WP_021021221.1	WP_021021221.1		NADPH-dependent 7-cyano-7-deazaguanine reductase QueF	queF		BSQ33_RS08400	822	273	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1865526	1866380	-							BSQ33_RS08405	855		old_locus_tag=BSQ33_08455
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1865526	1866380	-	WP_021021222.1	WP_021021222.1		queuosine precursor transporter			BSQ33_RS08405	855	284	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1866370	1866972	-							BSQ33_RS08410	603		old_locus_tag=BSQ33_08460
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1866370	1866972	-	WP_027694319.1	WP_027694319.1		helix-turn-helix transcriptional regulator			BSQ33_RS08410	603	200	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1867258	1867470	+							BSQ33_RS08415	213		old_locus_tag=BSQ33_08465
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1867258	1867470	+	WP_021021224.1	WP_021021224.1		hypothetical protein			BSQ33_RS08415	213	70	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1867650	1868825	-							BSQ33_RS08420	1176		old_locus_tag=BSQ33_08470
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1867650	1868825	-	WP_021021225.1	WP_021021225.1		LysM peptidoglycan-binding domain-containing protein			BSQ33_RS08420	1176	391	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1869223	1869873	+							BSQ33_RS08425	651		old_locus_tag=BSQ33_08475
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1869223	1869873	+	WP_027694320.1	WP_027694320.1		NAD-dependent epimerase/dehydratase family protein			BSQ33_RS08425	651	216	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1870005	1870361	-							BSQ33_RS08430	357		old_locus_tag=BSQ33_08480
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1870005	1870361	-	WP_141650696.1	WP_141650696.1		hypothetical protein			BSQ33_RS08430	357	118	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1870480	1877877	-							BSQ33_RS08435	7398		old_locus_tag=BSQ33_08485
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1870480	1877877	-	WP_198298085.1	WP_198298085.1		type IV secretion protein Rhs			BSQ33_RS08435	7398	2465	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1877907	1878233	-							BSQ33_RS08440	327		old_locus_tag=BSQ33_08490
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1877907	1878233	-	WP_141650697.1	WP_141650697.1		hypothetical protein			BSQ33_RS08440	327	108	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1879049	1879342	-					cas2		BSQ33_RS08445	294		old_locus_tag=BSQ33_08495
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1879049	1879342	-	WP_088133847.1	WP_088133847.1		CRISPR-associated endonuclease Cas2	cas2		BSQ33_RS08445	294	97	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1879327	1882362	-					cas1		BSQ33_RS08450	3036		old_locus_tag=BSQ33_08500
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1879327	1882362	-	WP_088133848.1	WP_088133848.1		CRISPR-associated endonuclease Cas1	cas1		BSQ33_RS08450	3036	1011	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1882461	1882787	+							BSQ33_RS08455	327		old_locus_tag=BSQ33_08505
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1882461	1882787	+	WP_157721369.1	WP_157721369.1		DUF1874 domain-containing protein			BSQ33_RS08455	327	108	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1882780	1884600	+							BSQ33_RS08460	1821		old_locus_tag=BSQ33_08510
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1882780	1884600	+	WP_157721370.1	WP_157721370.1		hypothetical protein			BSQ33_RS08460	1821	606	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1884602	1886203	+							BSQ33_RS08465	1602		old_locus_tag=BSQ33_08515
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1884602	1886203	+	WP_088133851.1	WP_088133851.1		hypothetical protein			BSQ33_RS08465	1602	533	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1886217	1888577	+					cas10		BSQ33_RS08470	2361		old_locus_tag=BSQ33_08520
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1886217	1888577	+	WP_088133852.1	WP_088133852.1		type III-B CRISPR-associated protein Cas10/Cmr2	cas10		BSQ33_RS08470	2361	786	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1888574	1889758	+							BSQ33_RS08475	1185		old_locus_tag=BSQ33_08525
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1888574	1889758	+	WP_088133853.1	WP_088133853.1		hypothetical protein			BSQ33_RS08475	1185	394	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1889775	1890647	+					cmr4		BSQ33_RS08480	873		old_locus_tag=BSQ33_08530
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1889775	1890647	+	WP_021021238.1	WP_021021238.1		type III-B CRISPR module RAMP protein Cmr4	cmr4		BSQ33_RS08480	873	290	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1890667	1891095	+					cmr5		BSQ33_RS08485	429		old_locus_tag=BSQ33_08535
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1890667	1891095	+	WP_085049903.1	WP_085049903.1		type III-B CRISPR module-associated protein Cmr5	cmr5		BSQ33_RS08485	429	142	
